,id,region,price,year,manufacturer,model,condition,fuel,odometer,title_status,paint_color
328,7392143945,Dawnville,7443,2020,Ford,F250,good,gas,143320,clean,blue
329,7262886382,Toddbury,14248,2022,BMW,X5,good,gas,9238,clean,green
330,7381803404,Port Martin,34537,2020,Genesis,G70,excellent,gas,110355,clean,green
331,7227397764,Sellersshire,26835,2023,BMW,X3,fair,gas,45246,clean,red
332,7242193359,Jamesland,11444,2022,Audi,A3,fair,gas,68486,clean,silver
333,7364661116,East Scottland,22789,2021,Ford,F150,like new,gas,21653,clean,silver
334,7287793847,East Richardborough,30899,2022,Ford,F150,fair,gas,164156,clean,white
335,7274103558,North Edward,18037,2022,BMW,330i,good,gas,9390,clean,custom
336,7362728520,Chadburgh,9897,2023,BMW,X3,used,gas,129178,clean,custom
337,7200162135,Halltown,5740,2018,BMW,X5,excellent,gas,37354,clean,red
338,7301703734,Leeberg,11163,2020,Audi,A3,like new,gas,43663,clean,white
339,7200186319,Sarahview,14405,2022,Ford,Ranger,excellent,gas,56243,clean,blue
340,7334802036,Lisahaven,5291,2018,Toyota,Tundra,excellent,gas,33700,clean,green
341,7374284118,Lisaborough,26037,2019,Ford,Ranger,excellent,gas,21636,clean,custom
342,7291882323,South Dianeborough,34198,2022,Toyota,Tundra,excellent,gas,24684,clean,blue
343,7355018410,South Joseph,33284,2023,Ford,Ranger,excellent,gas,37161,clean,black
344,7278101578,Lake Billy,35898,2021,Ford,F250,like new,gas,84402,clean,custom
345,7266945242,Lake Jennifer,22716,2021,BMW,330i,excellent,gas,108528,clean,blue
346,7260250232,Jenniferhaven,22460,2023,Ram,1500,excellent,gas,129368,clean,black
347,7352749740,Johnburgh,10711,2023,BMW,X1,excellent,gas,96465,clean,green
348,7395748840,North Kellie,5041,2019,Audi,A3,used,gas,85149,clean,red
349,7281070274,West Jackhaven,20722,2020,BMW,X4,used,gas,165039,clean,red
350,7348914904,Johnnytown,29849,2023,Cadillac,CT6,used,gas,57675,clean,red
351,7207236970,North Josephfort,25126,2018,Ford,F250,excellent,gas,80999,clean,black
352,7366889861,Moranmouth,32061,2020,BMW,X1,fair,gas,79014,clean,white
353,7398130900,Marshallhaven,32628,2020,Ram,1500,like new,gas,14068,clean,green
354,7222774488,Barbarahaven,6210,2022,BMW,X5,used,gas,100334,clean,white
355,7201935651,Lake Catherineport,35679,2018,Nissan,Maxima,fair,gas,137087,clean,silver
356,7296027082,South Brittany,11949,2022,Ford,F150,used,gas,102908,clean,custom
357,7238201492,New Lisamouth,33118,2020,Ford,Ranger,excellent,gas,15718,clean,white
358,7241188947,Moorehaven,21088,2019,BMW,330i,excellent,gas,29185,clean,green
359,7361351162,West Jamesfurt,26914,2021,Cadillac,CT6,excellent,gas,41335,clean,custom
360,7269171878,Joneschester,23883,2023,Genesis,G70,like new,gas,110035,clean,custom
361,7374966825,Jeffreyfurt,21035,2023,Genesis,G70,excellent,gas,13667,clean,black
362,7272817717,Hoshire,13706,2019,Ford,F250,excellent,gas,37699,clean,custom
363,7274767767,Hayesside,32158,2019,Ford,Ranger,fair,gas,157083,clean,black
364,7368763082,Leefurt,27872,2022,BMW,X4,fair,gas,153739,clean,white
365,7311700094,East Justinmouth,39941,2023,BMW,X3,excellent,gas,38227,clean,green
366,7391384747,South Petershire,25008,2020,Ram,1500,excellent,gas,20439,clean,blue
367,7213256715,New Brenda,33696,2018,Genesis,G70,like new,gas,148314,clean,white
368,7262056929,West Caitlinborough,7255,2019,Ram,1500,used,gas,94703,clean,white
369,7220310437,New Jeff,3679,2020,BMW,X1,excellent,gas,79216,clean,black
370,7346687811,East Tiffanyport,33194,2018,Ford,Ranger,like new,gas,11151,clean,red
371,7281295296,Alyssamouth,35876,2022,Ford,Ranger,used,gas,33132,clean,green
372,7282951405,East Michael,8449,2019,Ford,F150,fair,gas,146178,clean,red
373,7334855441,Port Martinfort,30148,2019,Ford,F150,like new,gas,171684,clean,black
374,7255524128,Collierside,38579,2020,Ram,1500,good,gas,104621,clean,black
375,7393398201,Laurenfort,31154,2023,Toyota,Tundra,used,gas,59581,clean,white
376,7274319862,Lake Paulaborough,31640,2021,Genesis,G70,excellent,gas,131525,clean,custom
377,7227709342,Sandersview,37472,2022,Ford,Ranger,used,gas,39916,clean,blue
378,7285667946,Mcphersonburgh,8795,2023,Cadillac,CT6,excellent,gas,147450,clean,blue
379,7218506305,Stewarttown,10460,2021,Ford,F150,fair,gas,137190,clean,red
380,7302460152,Kristenfort,21209,2021,Genesis,G70,like new,gas,124462,clean,green
381,7313934068,Port Debra,31606,2020,Chevrolet,Sonic,fair,gas,84152,clean,white
382,7341877449,East Gregorystad,9371,2018,BMW,X4,used,gas,47701,clean,silver
383,7338316776,Lopezview,37850,2020,Cadillac,CT6,like new,gas,158626,clean,custom
384,7333942916,North Katelyn,31843,2022,BMW,X3,fair,gas,17498,clean,black
385,7367530402,Lake Kevinland,7323,2018,BMW,X4,excellent,gas,124107,clean,silver
386,7398879034,Port Beverly,28376,2019,Honda,CRV,excellent,gas,136813,clean,white
387,7343627473,South Kelsey,24712,2023,BMW,X3,fair,gas,52337,clean,green
388,7396835960,Brittanychester,31841,2022,Toyota,Tundra,excellent,gas,143115,clean,custom
389,7299613336,Aliceborough,17378,2020,Ford,Ranger,excellent,gas,110814,clean,red
390,7310511449,East Curtis,39001,2022,Chevrolet,Sonic,excellent,gas,110913,clean,green
391,7362967429,North Donnamouth,39492,2023,BMW,330i,excellent,gas,81819,clean,blue
392,7320569798,Morastad,9762,2023,Cadillac,CT6,excellent,gas,111156,clean,red
393,7220877611,Ryanfort,7792,2018,BMW,X3,excellent,gas,98905,clean,green
394,7310447007,Port Peter,20944,2018,BMW,X4,like new,gas,102389,clean,white
395,7277984418,Janicefurt,37021,2020,Nissan,Maxima,fair,gas,77594,clean,silver
396,7338600395,Halemouth,26881,2021,Ford,Ranger,used,gas,118636,clean,blue
397,7348183035,Ruizstad,19376,2023,Toyota,Tundra,excellent,gas,43208,clean,black
398,7376479554,West Jennifer,10261,2021,Chevrolet,Sonic,good,gas,100495,clean,green
399,7202243366,North Benjamin,8338,2019,BMW,X4,fair,gas,52068,clean,green
400,7322241676,Gonzalezfort,28006,2021,Ford,F150,good,gas,56688,clean,black
401,7367934308,Thomasside,5047,2020,Genesis,G70,fair,gas,7608,clean,silver
402,7202904269,Lake Sarahmouth,31920,2020,BMW,X5,excellent,gas,110102,clean,blue
403,7357614962,Port Mike,12239,2021,BMW,X4,good,gas,172256,clean,custom
404,7326380830,Lesliechester,24264,2020,BMW,X5,fair,gas,158862,clean,black
405,7372610947,West Troy,8714,2020,BMW,X3,excellent,gas,101088,clean,blue
406,7225757039,South Kristie,8825,2018,Toyota,Tundra,excellent,gas,174501,clean,red
407,7394314923,Weaverstad,31609,2020,BMW,X1,excellent,gas,129708,clean,custom
408,7201465945,South Laura,17270,2019,BMW,X3,good,gas,155425,clean,blue
409,7306410778,South Jessica,35118,2021,BMW,330i,excellent,gas,20492,clean,silver
410,7347132361,New Troy,36821,2018,Ram,1500,excellent,gas,53196,clean,red
411,7253277669,North Diamondfurt,39660,2023,Ford,F250,excellent,gas,141564,clean,black
412,7321248043,West Jenniferview,10357,2018,Ford,Ranger,fair,gas,63725,clean,custom
413,7308224050,Whitebury,12909,2022,Genesis,G70,excellent,gas,82930,clean,blue
414,7305419775,Fergusonhaven,31469,2023,BMW,330i,excellent,gas,122453,clean,white
415,7380988340,North Crystalmouth,32495,2018,Ram,1500,excellent,gas,87270,clean,black
416,7290415976,Stanleybury,32929,2023,Honda,CRV,fair,gas,54063,clean,green
417,7348986253,Alvarezport,33725,2023,BMW,X5,excellent,gas,171963,clean,black
418,7352986745,West Bradleyton,23573,2022,Genesis,G70,excellent,gas,131328,clean,custom
419,7344679318,Martinland,18238,2019,Ford,F250,used,gas,49507,clean,custom
420,7239305830,New Tommy,3096,2019,Honda,CRV,good,gas,26243,clean,black
421,7226145369,Lake Matthewview,26002,2020,BMW,X4,excellent,gas,83027,clean,red
422,7309770663,Byrdfort,20526,2018,Genesis,G70,fair,gas,46295,clean,white
423,7204971896,Harrismouth,12629,2022,BMW,X4,fair,gas,93580,clean,red
424,7249432028,Youngburgh,16272,2020,BMW,330i,excellent,gas,20190,clean,white
425,7200398627,Johnsonchester,28599,2020,Cadillac,CT6,excellent,gas,37910,clean,white
426,7385146357,Port Bradleyfurt,9165,2019,BMW,X5,excellent,gas,108260,clean,white
427,7328597001,Brownville,25116,2022,Cadillac,CT6,used,gas,56745,clean,custom
428,7351524888,Staffordville,6995,2023,BMW,X4,like new,gas,70003,clean,black
429,7367044965,North Megan,17154,2021,BMW,X3,fair,gas,171618,clean,custom
430,7349072310,Justinfort,12375,2021,BMW,X4,like new,gas,10887,clean,blue
431,7267473570,East Marcus,35825,2020,BMW,X3,like new,gas,103936,clean,blue
432,7299496002,North Kevinfort,35889,2019,Genesis,G70,excellent,gas,9926,clean,green
433,7243673904,Lake Samanthabury,24061,2020,BMW,330i,like new,gas,163770,clean,silver
434,7260836643,Port April,31142,2021,BMW,X3,excellent,gas,155507,clean,black
435,7230983698,Haasland,20095,2018,Ford,F150,excellent,gas,169240,clean,black
436,7323568185,Port Frankview,21138,2020,Ford,Ranger,fair,gas,55827,clean,blue
437,7237831149,Faulknerside,15318,2021,Cadillac,CT6,fair,gas,121335,clean,silver
438,7264239514,Davidborough,33644,2023,BMW,330i,fair,gas,19311,clean,red
439,7366516266,Villanuevaport,24058,2021,Chevrolet,Sonic,fair,gas,89444,clean,green
440,7227697567,West Colleenchester,6933,2022,BMW,330i,excellent,gas,94010,clean,silver
441,7237523398,Perryshire,26395,2023,Chevrolet,Sonic,like new,gas,119743,clean,blue
442,7291380628,North Arieltown,19708,2019,Audi,A3,excellent,gas,25981,clean,red
443,7340877886,East Kimberlyburgh,6485,2020,Genesis,G70,excellent,gas,160297,clean,custom
444,7254524525,Kellyport,38775,2018,BMW,X3,good,gas,53910,clean,white
445,7317682569,Vickishire,35350,2019,Toyota,Tundra,excellent,gas,169881,clean,green
446,7278600872,Meltonmouth,21247,2019,Ram,1500,good,gas,152388,clean,custom
447,7385887457,Courtneyborough,38729,2023,BMW,X4,excellent,gas,159022,clean,green
448,7290267203,Port Chadborough,31831,2018,Ram,1500,excellent,gas,169336,clean,black
449,7370772622,West William,7223,2022,Chevrolet,Sonic,like new,gas,125537,clean,red
450,7320338108,Nancymouth,31386,2018,Ford,F150,good,gas,155272,clean,blue
451,7241352487,Wrightmouth,20866,2023,Honda,CRV,excellent,gas,47269,clean,red
452,7350359498,Port Ashley,25862,2023,BMW,X3,excellent,gas,127993,clean,red
453,7313736021,West Normaburgh,15085,2022,Ford,F250,excellent,gas,121198,clean,custom
454,7356586683,East Darren,29123,2018,BMW,330i,excellent,gas,159377,clean,black
455,7377456953,East Steven,21779,2020,BMW,X1,excellent,gas,76498,clean,red
456,7352449595,Wheelerland,25147,2019,Ford,F150,excellent,gas,118062,clean,custom
457,7208182866,New Tiffany,4470,2023,Ram,1500,fair,gas,109243,clean,black
458,7225193452,North Ryan,15783,2020,Honda,CRV,excellent,gas,9998,clean,black
459,7383546554,Rachelhaven,36836,2023,BMW,X4,excellent,gas,57076,clean,silver
460,7314846146,East Harold,35071,2022,Nissan,Maxima,like new,gas,43335,clean,silver
461,7385943632,New Andrewborough,15951,2022,BMW,X5,like new,gas,10257,clean,blue
462,7272709898,Andrewshire,4523,2018,Ford,F250,excellent,gas,131468,clean,white
463,7354185827,Bruceville,28113,2023,Toyota,Tundra,fair,gas,174275,clean,silver
464,7327518953,Lake Jasonstad,38706,2023,Toyota,Tundra,good,gas,99602,clean,silver
465,7392726377,Lake Nicholastown,8648,2021,Genesis,G70,excellent,gas,107539,clean,black
466,7268257451,Carlosmouth,31545,2020,BMW,330i,excellent,gas,97650,clean,blue
467,7341979197,Ortegaport,27396,2023,BMW,X5,excellent,gas,89591,clean,custom
468,7390942047,Ponceside,37481,2021,Chevrolet,Sonic,used,gas,93935,clean,black
469,7298887219,Rebeccamouth,5578,2023,Chevrolet,Sonic,like new,gas,142377,clean,white
470,7363717209,East Taylor,16242,2021,BMW,X3,good,gas,61765,clean,green
471,7302388272,Tylerfurt,17886,2022,BMW,330i,used,gas,164420,clean,green
472,7320583554,North Donald,24400,2020,Ford,F250,excellent,gas,131667,clean,silver
473,7367358874,Port Johnchester,23034,2018,Ford,F250,fair,gas,25480,clean,black
474,7310985300,West Daniel,20545,2020,BMW,X3,excellent,gas,92216,clean,red
475,7333095374,West Pedro,13116,2019,Cadillac,CT6,excellent,gas,167536,clean,silver
476,7354829004,Vasquezfurt,16872,2023,BMW,X4,excellent,gas,94707,clean,red
477,7276195160,Hughesland,39040,2023,BMW,X4,good,gas,91980,clean,white
478,7269031699,North Jeff,22299,2020,Ford,F250,used,gas,36931,clean,red
479,7210867441,Port Allison,10845,2023,Cadillac,CT6,fair,gas,11448,clean,custom
480,7375151770,Mccoybury,6031,2019,BMW,X4,good,gas,89415,clean,blue
481,7314349604,Johnsonstad,33596,2023,Chevrolet,Sonic,excellent,gas,16846,clean,white
482,7335065805,Port Derek,21371,2023,Ford,Ranger,like new,gas,68218,clean,black
483,7390034275,West Robertside,34025,2019,BMW,X3,excellent,gas,102307,clean,blue
484,7297827854,South Dustin,16744,2020,Audi,A3,excellent,gas,162021,clean,green
485,7282678453,Lake Annehaven,28951,2022,BMW,X1,used,gas,174951,clean,white
486,7207440791,South Ashley,8443,2023,BMW,X1,excellent,gas,86302,clean,black
487,7332534472,Batesmouth,4939,2020,Nissan,Maxima,fair,gas,142658,clean,custom
488,7318990596,New Melissaburgh,11126,2019,Toyota,Tundra,used,gas,39659,clean,custom
489,7398987863,Carlosport,36740,2023,Ford,F150,fair,gas,52632,clean,silver
490,7397513774,Jasmineburgh,3993,2018,Ram,1500,excellent,gas,156112,clean,white
491,7286233221,Hardytown,5619,2019,Audi,A3,excellent,gas,52011,clean,black
492,7370931244,North Dawn,34010,2021,BMW,X4,fair,gas,136858,clean,white
493,7370280311,Donnaborough,10019,2020,Genesis,G70,good,gas,112990,clean,black
494,7319916721,North Anne,35624,2021,Honda,CRV,good,gas,52949,clean,red
495,7375404204,Greerton,30228,2021,BMW,X4,like new,gas,141715,clean,custom
496,7371317500,South Sherry,35053,2022,Honda,CRV,fair,gas,53239,clean,custom
497,7225322595,New Dana,20690,2020,Chevrolet,Sonic,excellent,gas,113613,clean,green
498,7368625615,Daleborough,26170,2022,Toyota,Tundra,fair,gas,52766,clean,custom
499,7252070630,Crystalmouth,21666,2021,Genesis,G70,excellent,gas,156982,clean,custom
500,7293402081,East Rebecca,13890,2023,Ford,F250,used,gas,161142,clean,white
501,7311506475,Thompsonstad,34901,2018,Ford,F250,excellent,gas,101236,clean,blue
502,7207838305,Brownberg,7323,2022,Ford,F250,fair,gas,38963,clean,black
503,7371247834,Port Devin,26180,2023,Nissan,Maxima,excellent,gas,145096,clean,custom
504,7357881891,North Angela,4577,2022,Cadillac,CT6,good,gas,98820,clean,blue
505,7356617341,Port Troyburgh,16131,2022,BMW,X3,excellent,gas,76950,clean,white
506,7267005751,Austinport,27344,2020,Honda,CRV,fair,gas,109459,clean,silver
507,7374377894,West Samuel,39593,2023,Ford,F250,excellent,gas,86322,clean,green
508,7348778399,Lake Kathyville,11438,2023,Ford,F250,excellent,gas,30210,clean,green
509,7278965591,Lake Michaelport,37467,2023,BMW,X5,used,gas,41020,clean,custom
510,7238340757,North Ronniehaven,37628,2021,Nissan,Maxima,like new,gas,34943,clean,green
511,7225881842,Carterchester,6560,2019,Chevrolet,Sonic,excellent,gas,9562,clean,custom
512,7293493138,Johnshire,21003,2019,BMW,330i,like new,gas,25081,clean,red
513,7386160667,Travisport,23166,2020,Ram,1500,excellent,gas,104981,clean,red
514,7240777522,South Jennifer,6152,2019,Chevrolet,Sonic,excellent,gas,21806,clean,custom
515,7397063445,Darrylstad,13628,2020,BMW,X4,used,gas,108818,clean,white
516,7218284654,Fergusonshire,25959,2020,Ford,Ranger,used,gas,25963,clean,white
517,7201931220,New Diane,26248,2021,Toyota,Tundra,excellent,gas,141929,clean,red
518,7243929443,East Chad,6976,2022,BMW,X4,fair,gas,128224,clean,white
519,7321145574,West John,27155,2021,Ram,1500,excellent,gas,90968,clean,white
520,7231455928,Nicoleburgh,31705,2020,Cadillac,CT6,used,gas,34115,clean,red
521,7215019426,Robertshire,17519,2018,BMW,330i,excellent,gas,115872,clean,white
522,7271706279,Sarahburgh,22315,2023,Ford,F250,good,gas,32752,clean,silver
523,7215165384,South Sarafort,16377,2023,Honda,CRV,like new,gas,102955,clean,black
524,7235020419,Barbarachester,15114,2021,Honda,CRV,excellent,gas,73725,clean,custom
525,7210357314,Lake Cheryl,28679,2021,BMW,X4,fair,gas,45863,clean,blue
526,7326107096,Stacyfort,34107,2021,Ford,Ranger,like new,gas,19220,clean,black
527,7293280043,New Justin,31712,2023,BMW,X4,like new,gas,158299,clean,silver
528,7385053078,South William,35645,2021,Ford,F250,used,gas,127070,clean,white
529,7214828525,North Stephanieburgh,13146,2021,Honda,CRV,excellent,gas,18351,clean,custom
530,7365613661,North Zacharybury,38871,2018,BMW,X3,excellent,gas,48588,clean,red
531,7213281793,Garychester,22593,2019,Ford,F150,used,gas,102167,clean,green
532,7269287143,Bryantown,30966,2018,Ford,F250,fair,gas,12818,clean,custom
533,7399251243,Port Spencershire,18344,2020,Toyota,Tundra,good,gas,43414,clean,red
534,7265229694,Jamesfort,15073,2023,Ford,Ranger,excellent,gas,100810,clean,white
535,7380977791,Francesland,35704,2020,Cadillac,CT6,used,gas,116416,clean,blue
536,7258941891,New Gina,12039,2022,BMW,X3,excellent,gas,90163,clean,white
537,7298857848,South Davidfort,6483,2023,Ford,F150,like new,gas,138150,clean,green
538,7258256620,South Kylemouth,31321,2022,Ford,F150,used,gas,89942,clean,silver
539,7271348397,East Michael,19762,2020,Ram,1500,excellent,gas,124190,clean,white
540,7375668285,Scottchester,32271,2020,BMW,330i,good,gas,37428,clean,custom
541,7272603321,Whiteburgh,38463,2019,BMW,X4,excellent,gas,27385,clean,green
542,7374615347,Changbury,12366,2023,Ford,Ranger,like new,gas,40628,clean,blue
543,7270460430,Port Travischester,25559,2020,Ford,F250,excellent,gas,172035,clean,red
544,7263512959,Port Taylor,7854,2019,Toyota,Tundra,excellent,gas,5504,clean,blue
545,7234708702,Johnsonburgh,26218,2023,Ford,F250,excellent,gas,34405,clean,custom
546,7359671754,New Charlesborough,33313,2018,Audi,A3,excellent,gas,123433,clean,black
547,7204973036,Cobbhaven,20213,2019,Chevrolet,Sonic,excellent,gas,83686,clean,red
548,7269675300,Greenfurt,4694,2022,Ram,1500,good,gas,28617,clean,silver
549,7399704000,Lake Jack,12342,2020,Toyota,Tundra,excellent,gas,137438,clean,green
550,7249959731,Chandlerland,27808,2022,Ford,F250,fair,gas,129686,clean,green
551,7376754544,East Elizabethside,7015,2019,Toyota,Tundra,excellent,gas,174062,clean,custom
552,7308451854,Smithhaven,24466,2021,Ford,F150,like new,gas,158251,clean,custom
553,7277062195,Pacemouth,26043,2018,Cadillac,CT6,excellent,gas,68475,clean,black
554,7379516589,Nicholeville,3825,2022,Chevrolet,Sonic,excellent,gas,103660,clean,red
555,7220340428,South Benjamintown,27198,2021,BMW,X1,excellent,gas,153641,clean,custom
556,7282126608,West Joshuabury,38267,2023,Genesis,G70,like new,gas,129493,clean,red
557,7330213017,East Richardfurt,31389,2020,BMW,X4,fair,gas,59559,clean,custom
558,7311818878,East Ashley,32082,2019,Toyota,Tundra,excellent,gas,70696,clean,blue
559,7306361491,Lisaview,31737,2019,BMW,X4,excellent,gas,83988,clean,custom
560,7395489505,Jordanbury,5089,2018,BMW,X1,fair,gas,76235,clean,green
561,7373710222,Port Douglasmouth,37611,2021,Cadillac,CT6,fair,gas,24275,clean,blue
562,7227042511,Port Ann,34359,2022,Chevrolet,Sonic,used,gas,85153,clean,silver
563,7379069627,Debraberg,13835,2021,Nissan,Maxima,like new,gas,94295,clean,white
564,7214206866,Williamsberg,6965,2021,Genesis,G70,used,gas,158162,clean,green
565,7302331719,Johnshire,11268,2020,Ford,F150,good,gas,150576,clean,custom
566,7221203473,Glassborough,25044,2020,Cadillac,CT6,good,gas,58057,clean,black
567,7210018351,Jessemouth,13509,2018,Honda,CRV,excellent,gas,22812,clean,green
568,7343629119,Johnsonstad,8814,2020,Nissan,Maxima,excellent,gas,97814,clean,silver
569,7313527349,Thompsonmouth,18054,2023,Honda,CRV,excellent,gas,24075,clean,white
570,7251425540,North Vincentside,6283,2018,Ford,Ranger,excellent,gas,51385,clean,white
571,7378632892,Foleyview,26799,2020,Toyota,Tundra,excellent,gas,31317,clean,black
572,7361852924,Lake Mikeville,25172,2023,Honda,CRV,excellent,gas,118273,clean,custom
573,7396547695,Port Jameschester,38688,2020,BMW,330i,excellent,gas,64994,clean,blue
574,7219071364,North Justinstad,6963,2021,Honda,CRV,excellent,gas,71142,clean,white
575,7332631954,Christopherchester,27462,2021,BMW,X1,excellent,gas,102849,clean,green
576,7290144033,Donnamouth,3434,2021,Chevrolet,Sonic,excellent,gas,38921,clean,blue
577,7349546757,Debrastad,14162,2022,BMW,X4,like new,gas,66921,clean,custom
578,7239203356,Kristentown,5384,2023,BMW,X1,excellent,gas,170270,clean,white
579,7351863115,Port Billy,19247,2021,Toyota,Tundra,fair,gas,63593,clean,blue
580,7310998052,New Justinville,38183,2023,BMW,X3,fair,gas,142065,clean,black
581,7283326633,New Jamesfurt,10194,2018,Ford,Ranger,good,gas,113325,clean,blue
582,7277269147,Jamieton,13047,2019,BMW,330i,good,gas,14065,clean,custom
583,7342017875,East Cathy,18219,2019,Toyota,Tundra,excellent,gas,111285,clean,blue
584,7234503576,Ericaborough,8215,2022,Cadillac,CT6,excellent,gas,152848,clean,green
585,7226695961,West Douglas,34036,2019,Ford,Ranger,excellent,gas,167110,clean,blue
586,7237192038,Lake Melissa,28275,2023,Genesis,G70,like new,gas,62979,clean,silver
587,7369001985,Port Tiffany,11173,2023,Chevrolet,Sonic,excellent,gas,151898,clean,blue
588,7241404883,Lake Susan,15506,2019,Genesis,G70,used,gas,84175,clean,custom
589,7211917751,Port Audrey,34198,2021,Ford,Ranger,used,gas,90615,clean,black
590,7294475374,Lake Markfurt,24114,2020,Ford,F150,excellent,gas,135951,clean,custom
591,7248415453,Port Kenneth,7551,2023,Honda,CRV,fair,gas,62462,clean,red
592,7200846418,Port Kevinside,38043,2020,BMW,330i,excellent,gas,48723,clean,silver
593,7394779500,Caseyberg,6142,2019,Ram,1500,fair,gas,45348,clean,blue
594,7262153328,Carlsontown,14572,2022,BMW,X1,excellent,gas,66992,clean,white
595,7326161665,Lake Cody,4601,2022,Nissan,Maxima,like new,gas,123422,clean,silver
596,7336965398,East David,10693,2019,Audi,A3,excellent,gas,156187,clean,custom
597,7239763302,Hollyville,12392,2021,BMW,X4,excellent,gas,112320,clean,white
598,7225007546,South Daniel,7092,2023,BMW,X5,fair,gas,27264,clean,black
599,7381119266,Heatherhaven,3783,2020,BMW,X1,excellent,gas,101840,clean,blue
600,7320252786,Port Michaelfort,6953,2022,Genesis,G70,excellent,gas,45779,clean,blue
601,7379844086,West Melaniechester,6991,2021,Nissan,Maxima,excellent,gas,174857,clean,black
602,7382723398,Lake Zacharyland,19604,2019,Nissan,Maxima,good,gas,122105,clean,green
603,7287014479,Francoshire,39340,2020,BMW,X3,like new,gas,76214,clean,black
604,7275941959,Barbarabury,27758,2018,BMW,X5,excellent,gas,122153,clean,custom
605,7347212954,Gravesfurt,18602,2023,Nissan,Maxima,excellent,gas,119461,clean,blue
606,7361311408,Jillchester,22069,2023,Toyota,Tundra,like new,gas,68262,clean,blue
607,7395363250,North Jenniferton,30041,2022,Ford,Ranger,excellent,gas,17198,clean,silver
608,7330229018,South Theresa,33039,2018,Genesis,G70,fair,gas,69314,clean,silver
609,7289181482,East Danielhaven,17779,2018,Ram,1500,excellent,gas,172089,clean,green
610,7301566491,Lake Margaretmouth,8042,2018,Genesis,G70,good,gas,174374,clean,blue
611,7376685214,Garciaberg,29305,2019,Cadillac,CT6,good,gas,80337,clean,blue
612,7246212099,Stephenbury,33402,2023,BMW,X4,used,gas,131221,clean,red
613,7268229737,Roseview,9882,2019,Nissan,Maxima,like new,gas,5117,clean,green
614,7264530277,South Jacqueline,31760,2020,Audi,A3,excellent,gas,163643,clean,silver
615,7214438542,Nortonbury,37257,2023,Chevrolet,Sonic,excellent,gas,50269,clean,black
616,7256060188,Douglasmouth,18754,2018,BMW,X5,excellent,gas,103825,clean,white
617,7255388600,Port Jennifer,33873,2023,Ford,Ranger,excellent,gas,110992,clean,white
618,7311499410,Lake Coryshire,25434,2023,BMW,X3,excellent,gas,161285,clean,blue
619,7348526385,East Larry,20092,2022,Cadillac,CT6,excellent,gas,79959,clean,blue
620,7219414935,Port Caitlin,16596,2019,Genesis,G70,excellent,gas,131467,clean,green
621,7253748899,Pattonland,9770,2018,BMW,330i,excellent,gas,173242,clean,silver
622,7255777730,Brianmouth,11231,2023,Cadillac,CT6,excellent,gas,122661,clean,custom
623,7331123919,West Katrina,13535,2018,Cadillac,CT6,excellent,gas,124841,clean,red
624,7305718981,New Amy,3459,2018,BMW,X1,fair,gas,144495,clean,blue
625,7257594883,Welchstad,17723,2021,Honda,CRV,good,gas,109202,clean,black
626,7202634832,Patriciafort,13220,2019,BMW,X3,excellent,gas,36029,clean,green
627,7214281306,West Lawrence,39862,2019,Audi,A3,excellent,gas,6107,clean,white
628,7282416055,North Ryan,20108,2019,Chevrolet,Sonic,excellent,gas,12108,clean,white
629,7230231305,Malloryside,37096,2018,Toyota,Tundra,good,gas,113208,clean,silver
630,7380254863,Amandaville,28932,2019,Ford,Ranger,fair,gas,80916,clean,black
631,7273037095,New David,14183,2021,Cadillac,CT6,fair,gas,24526,clean,custom
632,7336464008,Amystad,32034,2020,Chevrolet,Sonic,excellent,gas,134870,clean,white
633,7256385019,Martinland,36584,2018,Cadillac,CT6,excellent,gas,68177,clean,custom
634,7358529919,Port Holly,7699,2018,Cadillac,CT6,excellent,gas,172415,clean,custom
635,7377533353,South Christine,37171,2020,Ford,Ranger,excellent,gas,151724,clean,silver
636,7252764942,Parkershire,33265,2022,BMW,330i,fair,gas,103301,clean,green
637,7233628693,Jessicafurt,27548,2020,BMW,X1,fair,gas,67071,clean,black
638,7260955900,New Lauren,3439,2021,Audi,A3,used,gas,88197,clean,silver
639,7384536523,North Dana,15976,2021,Honda,CRV,excellent,gas,127669,clean,black
640,7386054926,Lake Eric,28743,2018,BMW,X1,excellent,gas,43155,clean,custom
641,7350593069,Eddietown,3503,2022,BMW,X4,excellent,gas,88919,clean,silver
642,7250011904,North Christopher,35785,2023,Toyota,Tundra,excellent,gas,28280,clean,silver
643,7346299100,West Jessica,12795,2023,Ram,1500,excellent,gas,19681,clean,blue
644,7290781391,East Donald,23616,2018,BMW,X4,fair,gas,104007,clean,red
645,7263903132,Richardsonfort,31315,2022,Ram,1500,used,gas,123505,clean,green
646,7349351829,West Stephen,28606,2020,Nissan,Maxima,excellent,gas,102804,clean,white
647,7298837002,New Julialand,8393,2023,Cadillac,CT6,like new,gas,12500,clean,blue
648,7312401141,Port Jenniferville,17592,2023,BMW,330i,excellent,gas,174334,clean,blue
649,7212246696,East Lisaport,32674,2023,Toyota,Tundra,fair,gas,26974,clean,red
650,7213569617,Lake Amyport,16260,2020,BMW,X3,good,gas,5313,clean,white
651,7358272957,Danieltown,10276,2019,Chevrolet,Sonic,excellent,gas,75419,clean,green
652,7247895289,New William,18387,2020,Chevrolet,Sonic,fair,gas,5103,clean,custom
